colony	tag	task_group	treatment	REP_treat
colony13BS	43	forager	control.big	R13BS
colony13BS	44	nurse	control.big	R13BS
colony13BS	45	nurse	control.big	R13BS
colony13BS	46	forager	control.big	R13BS
colony13BS	47	forager	control.big	R13BS
colony13BS	48	forager	control.big	R13BS
colony13BS	49	forager	control.big	R13BS
colony13BS	50	nurse	control.big	R13BS
colony13BS	51	nurse	control.big	R13BS
colony13BS	52	nurse	control.big	R13BS
colony13BS	53	nurse	control.big	R13BS
colony13BS	54	nurse	control.big	R13BS
colony13BS	55	nurse	control.big	R13BS
colony13BS	56	forager	control.big	R13BS
colony13BS	57	nurse	control.big	R13BS
colony13BS	58	forager	control.big	R13BS
colony13BS	59	forager	control.big	R13BS
colony13BS	60	forager	control.big	R13BS
colony13BS	61	nurse	control.big	R13BS
colony13BS	62	forager	control.big	R13BS
colony13BS	63	forager	control.big	R13BS
colony13BS	64	nurse	control.big	R13BS
colony13BS	65	forager	control.big	R13BS
colony13BS	66	forager	control.big	R13BS
colony13BS	67	nurse	control.big	R13BS
colony13BS	68	forager	control.big	R13BS
colony13BS	69	nurse	control.big	R13BS
colony13BS	70	nurse	control.big	R13BS
colony13BS	71	forager	control.big	R13BS
colony13BS	72	forager	control.big	R13BS
colony13BS	73	forager	control.big	R13BS
colony13BS	74	forager	control.big	R13BS
colony13BS	75	nurse	control.big	R13BS
colony13BS	77	forager	control.big	R13BS
colony13BS	78	forager	control.big	R13BS
colony13BS	79	nurse	control.big	R13BS
colony13BS	80	nurse	control.big	R13BS
colony13BS	81	nurse	control.big	R13BS
colony13BS	82	nurse	control.big	R13BS
colony13BS	83	forager	control.big	R13BS
colony13BS	84	forager	control.big	R13BS
colony13BS	86	nurse	control.big	R13BS
colony13BS	87	forager	control.big	R13BS
colony13BS	88	nurse	control.big	R13BS
colony13BS	89	forager	control.big	R13BS
colony13BS	90	forager	control.big	R13BS
colony13BS	91	nurse	control.big	R13BS
colony13BS	92	forager	control.big	R13BS
colony13BS	93	forager	control.big	R13BS
colony13BS	94	forager	control.big	R13BS
colony13BS	95	nurse	control.big	R13BS
colony13BS	96	forager	control.big	R13BS
colony13BS	97	nurse	control.big	R13BS
colony13BS	98	forager	control.big	R13BS
colony13BS	99	forager	control.big	R13BS
colony13BS	100	forager	control.big	R13BS
colony13BS	101	forager	control.big	R13BS
colony13BS	102	nurse	control.big	R13BS
colony13BS	103	nurse	control.big	R13BS
colony13BS	104	forager	control.big	R13BS
colony13BS	105	forager	control.big	R13BS
colony13BS	106	nurse	control.big	R13BS
colony13BS	107	forager	control.big	R13BS
colony13BS	108	forager	control.big	R13BS
colony13BS	109	forager	control.big	R13BS
colony13BS	110	forager	control.big	R13BS
colony13BS	111	nurse	control.big	R13BS
colony13BS	112	forager	control.big	R13BS
colony13BS	113	forager	control.big	R13BS
colony13BS	114	nurse	control.big	R13BS
colony13BS	115	nurse	control.big	R13BS
colony13BS	116	nurse	control.big	R13BS
colony13BS	117	nurse	control.big	R13BS
colony13BS	118	nurse	control.big	R13BS
colony13BS	119	nurse	control.big	R13BS
colony13BS	120	nurse	control.big	R13BS
colony13BS	121	forager	control.big	R13BS
colony13BS	122	forager	control.big	R13BS
colony13BS	123	nurse	control.big	R13BS
colony13BS	124	nurse	control.big	R13BS
colony13BS	125	forager	control.big	R13BS
colony13BS	126	forager	control.big	R13BS
colony13BS	127	nurse	control.big	R13BS
colony13BS	128	forager	control.big	R13BS
colony13BS	129	forager	control.big	R13BS
colony13BS	130	nurse	control.big	R13BS
colony13BS	131	forager	control.big	R13BS
colony13BS	132	nurse	control.big	R13BS
colony13BS	133	nurse	control.big	R13BS
colony13BS	134	nurse	control.big	R13BS
colony13BS	135	nurse	control.big	R13BS
colony13BS	136	nurse	control.big	R13BS
colony13BS	137	nurse	control.big	R13BS
colony13BS	138	forager	control.big	R13BS
colony13BS	139	nurse	control.big	R13BS
colony13BS	140	forager	control.big	R13BS
colony13BS	141	forager	control.big	R13BS
colony13BS	142	forager	control.big	R13BS
colony13BS	143	nurse	control.big	R13BS
colony13BS	144	nurse	control.big	R13BS
colony13BS	145	nurse	control.big	R13BS
colony13BS	146	forager	control.big	R13BS
colony13BS	147	forager	control.big	R13BS
colony13BS	148	nurse	control.big	R13BS
colony13BS	149	nurse	control.big	R13BS
colony13BS	150	forager	control.big	R13BS
colony13BS	151	forager	control.big	R13BS
colony13BS	152	nurse	control.big	R13BS
colony13BS	153	nurse	control.big	R13BS
colony13BS	154	forager	control.big	R13BS
colony13BS	155	forager	control.big	R13BS
colony13BS	156	nurse	control.big	R13BS
colony13BS	157	forager	control.big	R13BS
colony13BS	158	forager	control.big	R13BS
colony13BS	159	nurse	control.big	R13BS
colony13BS	160	nurse	control.big	R13BS
colony13BS	161	nurse	control.big	R13BS
colony13BS	162	forager	control.big	R13BS
colony13BS	163	forager	control.big	R13BS
colony13BS	164	forager	control.big	R13BS
colony13BS	165	nurse	control.big	R13BS
colony13BS	166	forager	control.big	R13BS
colony13BS	167	forager	control.big	R13BS
colony13BS	168	forager	control.big	R13BS
colony13BS	169	forager	control.big	R13BS
colony13BS	170	nurse	control.big	R13BS
colony13BS	171	nurse	control.big	R13BS
colony13BS	172	nurse	control.big	R13BS
colony13BS	173	forager	control.big	R13BS
colony13BS	174	nurse	control.big	R13BS
colony13BS	175	forager	control.big	R13BS
colony13BS	176	forager	control.big	R13BS
colony13BS	177	forager	control.big	R13BS
colony13BS	178	forager	control.big	R13BS
colony13BS	180	nurse	control.big	R13BS
colony13BS	181	nurse	control.big	R13BS
colony13SP	1	queen	pathogen.small	R13SP
colony13SP	2	nurse	pathogen.small	R13SP
colony13SP	3	forager	pathogen.small	R13SP
colony13SP	4	forager	pathogen.small	R13SP
colony13SP	5	forager	pathogen.small	R13SP
colony13SP	6	nurse	pathogen.small	R13SP
colony13SP	7	forager	pathogen.small	R13SP
colony13SP	8	nurse	pathogen.small	R13SP
colony13SP	9	forager	pathogen.small	R13SP
colony13SP	10	nurse	pathogen.small	R13SP
colony13SP	11	nurse	pathogen.small	R13SP
colony13SP	12	forager	pathogen.small	R13SP
colony13SP	13	forager	pathogen.small	R13SP
colony13SP	14	nurse	pathogen.small	R13SP
colony13SP	15	forager	pathogen.small	R13SP
colony13SP	16	nurse	pathogen.small	R13SP
colony13SP	17	forager	pathogen.small	R13SP
colony13SP	18	forager	pathogen.small	R13SP
colony13SP	19	nurse	pathogen.small	R13SP
colony13SP	20	forager	pathogen.small	R13SP
colony13SP	21	forager	pathogen.small	R13SP
colony13SP	22	nurse	pathogen.small	R13SP
colony13SP	23	nurse	pathogen.small	R13SP
colony13SP	24	forager	pathogen.small	R13SP
colony13SP	25	forager	pathogen.small	R13SP
colony13SP	26	NA	pathogen.small	R13SP
colony13SP	27	nurse	pathogen.small	R13SP
colony13SP	28	nurse	pathogen.small	R13SP
colony13SP	29	forager	pathogen.small	R13SP
colony13SS	1	queen	control.small	R13SS
colony13SS	2	forager	control.small	R13SS
colony13SS	3	nurse	control.small	R13SS
colony13SS	4	nurse	control.small	R13SS
colony13SS	5	forager	control.small	R13SS
colony13SS	6	nurse	control.small	R13SS
colony13SS	7	nurse	control.small	R13SS
colony13SS	8	nurse	control.small	R13SS
colony13SS	9	forager	control.small	R13SS
colony13SS	10	forager	control.small	R13SS
colony13SS	11	nurse	control.small	R13SS
colony13SS	12	forager	control.small	R13SS
colony13SS	13	nurse	control.small	R13SS
colony13SS	14	nurse	control.small	R13SS
colony13SS	15	forager	control.small	R13SS
colony13SS	16	forager	control.small	R13SS
colony13SS	17	nurse	control.small	R13SS
colony13SS	18	forager	control.small	R13SS
colony13SS	19	forager	control.small	R13SS
colony13SS	20	nurse	control.small	R13SS
colony13SS	21	forager	control.small	R13SS
colony13SS	22	forager	control.small	R13SS
colony13SS	23	forager	control.small	R13SS
colony13SS	24	nurse	control.small	R13SS
colony13SS	25	nurse	control.small	R13SS
colony13SS	26	forager	control.small	R13SS
colony13SS	27	forager	control.small	R13SS
colony13SS	28	nurse	control.small	R13SS
colony13SS	29	nurse	control.small	R13SS
colony13SS	30	forager	control.small	R13SS
colony14BP	1	queen	pathogen.big	R14BP
colony14BP	2	nurse	pathogen.big	R14BP
colony14BP	3	forager	pathogen.big	R14BP
colony14BP	4	forager	pathogen.big	R14BP
colony14BP	5	nurse	pathogen.big	R14BP
colony14BP	6	forager	pathogen.big	R14BP
colony14BP	7	forager	pathogen.big	R14BP
colony14BP	8	forager	pathogen.big	R14BP
colony14BP	9	forager	pathogen.big	R14BP
colony14BP	10	forager	pathogen.big	R14BP
colony14BP	11	nurse	pathogen.big	R14BP
colony14BP	13	forager	pathogen.big	R14BP
colony14BP	14	nurse	pathogen.big	R14BP
colony14BP	15	nurse	pathogen.big	R14BP
colony14BP	16	forager	pathogen.big	R14BP
colony14BP	17	nurse	pathogen.big	R14BP
colony14BP	18	nurse	pathogen.big	R14BP
colony14BP	19	forager	pathogen.big	R14BP
colony14BP	20	nurse	pathogen.big	R14BP
colony14BP	21	forager	pathogen.big	R14BP
colony14BP	22	forager	pathogen.big	R14BP
colony14BP	23	forager	pathogen.big	R14BP
colony14BP	25	forager	pathogen.big	R14BP
colony14BP	26	forager	pathogen.big	R14BP
colony14BP	27	forager	pathogen.big	R14BP
colony14BP	28	forager	pathogen.big	R14BP
colony14BP	29	forager	pathogen.big	R14BP
colony14BP	30	nurse	pathogen.big	R14BP
colony14BP	31	forager	pathogen.big	R14BP
colony14BP	32	forager	pathogen.big	R14BP
colony14BP	35	forager	pathogen.big	R14BP
colony14BP	36	nurse	pathogen.big	R14BP
colony14BP	37	forager	pathogen.big	R14BP
colony14BP	38	forager	pathogen.big	R14BP
colony14BP	39	nurse	pathogen.big	R14BP
colony14BP	40	forager	pathogen.big	R14BP
colony14BP	41	nurse	pathogen.big	R14BP
colony14BP	42	nurse	pathogen.big	R14BP
colony14BP	43	forager	pathogen.big	R14BP
colony14BP	44	forager	pathogen.big	R14BP
colony14BP	45	forager	pathogen.big	R14BP
colony14BP	46	forager	pathogen.big	R14BP
colony14BP	47	nurse	pathogen.big	R14BP
colony14BP	48	nurse	pathogen.big	R14BP
colony14BP	49	forager	pathogen.big	R14BP
colony14BP	50	forager	pathogen.big	R14BP
colony14BP	51	forager	pathogen.big	R14BP
colony14BP	52	nurse	pathogen.big	R14BP
colony14BP	53	forager	pathogen.big	R14BP
colony14BP	54	forager	pathogen.big	R14BP
colony14BP	55	forager	pathogen.big	R14BP
colony14BP	56	forager	pathogen.big	R14BP
colony14BP	57	forager	pathogen.big	R14BP
colony14BP	58	forager	pathogen.big	R14BP
colony14BP	59	nurse	pathogen.big	R14BP
colony14BP	60	forager	pathogen.big	R14BP
colony14BP	61	forager	pathogen.big	R14BP
colony14BP	62	forager	pathogen.big	R14BP
colony14BP	63	nurse	pathogen.big	R14BP
colony14BP	64	forager	pathogen.big	R14BP
colony14BP	65	nurse	pathogen.big	R14BP
colony14BP	66	nurse	pathogen.big	R14BP
colony14BP	67	nurse	pathogen.big	R14BP
colony14BP	68	forager	pathogen.big	R14BP
colony14BP	69	forager	pathogen.big	R14BP
colony14BP	70	nurse	pathogen.big	R14BP
colony14BP	71	forager	pathogen.big	R14BP
colony14BP	72	nurse	pathogen.big	R14BP
colony14BP	73	nurse	pathogen.big	R14BP
colony14BP	74	nurse	pathogen.big	R14BP
colony14BP	75	forager	pathogen.big	R14BP
colony14BP	76	forager	pathogen.big	R14BP
colony14BP	77	forager	pathogen.big	R14BP
colony14BP	78	nurse	pathogen.big	R14BP
colony14BP	79	forager	pathogen.big	R14BP
colony14BP	80	nurse	pathogen.big	R14BP
colony14BP	81	forager	pathogen.big	R14BP
colony14BP	82	nurse	pathogen.big	R14BP
colony14BP	83	forager	pathogen.big	R14BP
colony14BP	84	forager	pathogen.big	R14BP
colony14BP	85	forager	pathogen.big	R14BP
colony14BP	86	forager	pathogen.big	R14BP
colony14BP	87	forager	pathogen.big	R14BP
colony14BP	88	nurse	pathogen.big	R14BP
colony14BP	89	forager	pathogen.big	R14BP
colony14BP	90	forager	pathogen.big	R14BP
colony14BP	91	nurse	pathogen.big	R14BP
colony14BP	92	forager	pathogen.big	R14BP
colony14BP	93	forager	pathogen.big	R14BP
colony14BP	94	nurse	pathogen.big	R14BP
colony14BP	95	forager	pathogen.big	R14BP
colony14BP	96	forager	pathogen.big	R14BP
colony14BP	97	forager	pathogen.big	R14BP
colony14BP	98	nurse	pathogen.big	R14BP
colony14BP	99	forager	pathogen.big	R14BP
colony14BP	100	nurse	pathogen.big	R14BP
colony14BP	101	forager	pathogen.big	R14BP
colony14BP	102	forager	pathogen.big	R14BP
colony14BP	103	forager	pathogen.big	R14BP
colony14BP	104	forager	pathogen.big	R14BP
colony14BP	105	forager	pathogen.big	R14BP
colony14BP	106	nurse	pathogen.big	R14BP
colony14BP	107	forager	pathogen.big	R14BP
colony14BP	108	forager	pathogen.big	R14BP
colony14BP	109	nurse	pathogen.big	R14BP
colony14BP	110	forager	pathogen.big	R14BP
colony14BP	111	forager	pathogen.big	R14BP
colony14BP	112	nurse	pathogen.big	R14BP
colony14BP	113	forager	pathogen.big	R14BP
colony14BP	114	forager	pathogen.big	R14BP
colony14BP	115	forager	pathogen.big	R14BP
colony14BP	116	forager	pathogen.big	R14BP
colony14BP	117	nurse	pathogen.big	R14BP
colony14BP	118	nurse	pathogen.big	R14BP
colony14BP	119	forager	pathogen.big	R14BP
colony14BP	120	forager	pathogen.big	R14BP
colony14BP	121	forager	pathogen.big	R14BP
colony14BP	122	nurse	pathogen.big	R14BP
colony14BP	123	nurse	pathogen.big	R14BP
colony14BP	124	nurse	pathogen.big	R14BP
colony14BP	125	nurse	pathogen.big	R14BP
colony14BP	126	forager	pathogen.big	R14BP
colony14BP	127	nurse	pathogen.big	R14BP
colony14BP	128	forager	pathogen.big	R14BP
colony14BP	129	forager	pathogen.big	R14BP
colony14BP	131	forager	pathogen.big	R14BP
colony14BP	132	nurse	pathogen.big	R14BP
colony14BP	133	forager	pathogen.big	R14BP
colony14BP	134	forager	pathogen.big	R14BP
colony14BP	135	forager	pathogen.big	R14BP
colony14BP	136	forager	pathogen.big	R14BP
colony14BP	137	forager	pathogen.big	R14BP
colony14BP	138	forager	pathogen.big	R14BP
colony14BS	1	queen	control.big	R14BS
colony14BS	2	forager	control.big	R14BS
colony14BS	3	forager	control.big	R14BS
colony14BS	4	forager	control.big	R14BS
colony14BS	5	forager	control.big	R14BS
colony14BS	6	nurse	control.big	R14BS
colony14BS	7	forager	control.big	R14BS
colony14BS	8	nurse	control.big	R14BS
colony14BS	9	forager	control.big	R14BS
colony14BS	10	forager	control.big	R14BS
colony14BS	11	forager	control.big	R14BS
colony14BS	12	forager	control.big	R14BS
colony14BS	13	forager	control.big	R14BS
colony14BS	14	forager	control.big	R14BS
colony14BS	15	nurse	control.big	R14BS
colony14BS	16	forager	control.big	R14BS
colony14BS	17	nurse	control.big	R14BS
colony14BS	18	forager	control.big	R14BS
colony14BS	19	forager	control.big	R14BS
colony14BS	20	forager	control.big	R14BS
colony14BS	21	forager	control.big	R14BS
colony14BS	22	forager	control.big	R14BS
colony14BS	23	forager	control.big	R14BS
colony14BS	24	forager	control.big	R14BS
colony14BS	25	forager	control.big	R14BS
colony14BS	26	forager	control.big	R14BS
colony14BS	27	forager	control.big	R14BS
colony14BS	28	nurse	control.big	R14BS
colony14BS	29	nurse	control.big	R14BS
colony14BS	30	nurse	control.big	R14BS
colony14BS	31	forager	control.big	R14BS
colony14BS	32	nurse	control.big	R14BS
colony14BS	33	nurse	control.big	R14BS
colony14BS	34	nurse	control.big	R14BS
colony14BS	35	nurse	control.big	R14BS
colony14BS	36	nurse	control.big	R14BS
colony14BS	37	forager	control.big	R14BS
colony14BS	38	nurse	control.big	R14BS
colony14BS	39	forager	control.big	R14BS
colony14BS	40	nurse	control.big	R14BS
colony14BS	41	forager	control.big	R14BS
colony14BS	42	forager	control.big	R14BS
colony14BS	43	forager	control.big	R14BS
colony14BS	44	forager	control.big	R14BS
colony14BS	45	forager	control.big	R14BS
colony14BS	46	nurse	control.big	R14BS
colony14BS	47	nurse	control.big	R14BS
colony14BS	48	nurse	control.big	R14BS
colony14BS	49	nurse	control.big	R14BS
colony14BS	50	nurse	control.big	R14BS
colony14BS	51	nurse	control.big	R14BS
colony14BS	52	nurse	control.big	R14BS
colony14BS	53	forager	control.big	R14BS
colony14BS	54	nurse	control.big	R14BS
colony14BS	55	forager	control.big	R14BS
colony14BS	56	forager	control.big	R14BS
colony14BS	57	nurse	control.big	R14BS
colony14BS	58	nurse	control.big	R14BS
colony14BS	59	forager	control.big	R14BS
colony14BS	60	forager	control.big	R14BS
colony14BS	61	forager	control.big	R14BS
colony14BS	62	forager	control.big	R14BS
colony14BS	63	nurse	control.big	R14BS
colony14BS	64	forager	control.big	R14BS
colony14BS	65	forager	control.big	R14BS
colony14BS	66	forager	control.big	R14BS
colony14BS	67	nurse	control.big	R14BS
colony14BS	68	nurse	control.big	R14BS
colony14BS	69	nurse	control.big	R14BS
colony14BS	70	nurse	control.big	R14BS
colony14BS	71	nurse	control.big	R14BS
colony14BS	72	forager	control.big	R14BS
colony14BS	73	forager	control.big	R14BS
colony14BS	74	forager	control.big	R14BS
colony14BS	75	nurse	control.big	R14BS
colony14BS	76	nurse	control.big	R14BS
colony14BS	77	forager	control.big	R14BS
colony14BS	78	forager	control.big	R14BS
colony14BS	79	forager	control.big	R14BS
colony14BS	80	forager	control.big	R14BS
colony14BS	81	nurse	control.big	R14BS
colony14BS	82	forager	control.big	R14BS
colony14BS	83	forager	control.big	R14BS
colony14BS	85	nurse	control.big	R14BS
colony14BS	86	forager	control.big	R14BS
colony14BS	87	nurse	control.big	R14BS
colony14BS	88	nurse	control.big	R14BS
colony14BS	89	forager	control.big	R14BS
colony14BS	90	forager	control.big	R14BS
colony14BS	91	nurse	control.big	R14BS
colony14BS	92	forager	control.big	R14BS
colony14BS	93	forager	control.big	R14BS
colony14BS	94	forager	control.big	R14BS
colony14BS	95	forager	control.big	R14BS
colony14BS	96	forager	control.big	R14BS
colony14BS	97	forager	control.big	R14BS
colony14BS	98	nurse	control.big	R14BS
colony14BS	99	nurse	control.big	R14BS
colony14BS	100	forager	control.big	R14BS
colony14BS	101	forager	control.big	R14BS
colony14BS	102	forager	control.big	R14BS
colony14BS	103	forager	control.big	R14BS
colony14BS	104	nurse	control.big	R14BS
colony14BS	105	forager	control.big	R14BS
colony14BS	106	forager	control.big	R14BS
colony14BS	107	forager	control.big	R14BS
colony14BS	108	nurse	control.big	R14BS
colony14BS	109	forager	control.big	R14BS
colony14BS	110	nurse	control.big	R14BS
colony14BS	111	forager	control.big	R14BS
colony14BS	112	nurse	control.big	R14BS
colony14BS	113	forager	control.big	R14BS
colony14BS	114	forager	control.big	R14BS
colony14BS	115	nurse	control.big	R14BS
colony14BS	116	nurse	control.big	R14BS
colony14BS	117	forager	control.big	R14BS
colony14BS	118	forager	control.big	R14BS
colony14BS	119	forager	control.big	R14BS
colony14BS	120	nurse	control.big	R14BS
colony14BS	121	forager	control.big	R14BS
colony14BS	122	nurse	control.big	R14BS
colony14BS	123	nurse	control.big	R14BS
colony14BS	124	nurse	control.big	R14BS
colony14BS	125	nurse	control.big	R14BS
colony14BS	126	nurse	control.big	R14BS
colony14BS	127	forager	control.big	R14BS
colony14BS	128	forager	control.big	R14BS
colony14BS	129	nurse	control.big	R14BS
colony14BS	130	forager	control.big	R14BS
colony14BS	131	forager	control.big	R14BS
colony14BS	132	forager	control.big	R14BS
colony14BS	133	nurse	control.big	R14BS
colony14BS	134	forager	control.big	R14BS
colony14BS	135	forager	control.big	R14BS
colony14BS	136	forager	control.big	R14BS
colony14BS	137	forager	control.big	R14BS
colony14BS	138	nurse	control.big	R14BS
colony14BS	139	nurse	control.big	R14BS
colony14BS	140	nurse	control.big	R14BS
colony14BS	141	nurse	control.big	R14BS
colony14BS	142	nurse	control.big	R14BS
colony14BS	143	nurse	control.big	R14BS
colony14BS	144	forager	control.big	R14BS
colony14BS	145	nurse	control.big	R14BS
colony14BS	146	nurse	control.big	R14BS
colony14BS	147	forager	control.big	R14BS
colony14BS	148	nurse	control.big	R14BS
colony14BS	149	nurse	control.big	R14BS
colony14BS	150	forager	control.big	R14BS
colony14BS	151	nurse	control.big	R14BS
colony14BS	152	forager	control.big	R14BS
colony14BS	153	nurse	control.big	R14BS
colony14BS	154	forager	control.big	R14BS
colony14BS	155	nurse	control.big	R14BS
colony14BS	156	nurse	control.big	R14BS
colony14BS	157	nurse	control.big	R14BS
colony14BS	158	nurse	control.big	R14BS
colony14BS	160	forager	control.big	R14BS
colony14BS	161	nurse	control.big	R14BS
colony14BS	163	nurse	control.big	R14BS
colony14BS	164	forager	control.big	R14BS
colony14BS	165	forager	control.big	R14BS
colony14SP	1	queen	pathogen.small	R14SP
colony14SP	2	forager	pathogen.small	R14SP
colony14SP	3	forager	pathogen.small	R14SP
colony14SP	4	forager	pathogen.small	R14SP
colony14SP	5	nurse	pathogen.small	R14SP
colony14SP	6	forager	pathogen.small	R14SP
colony14SP	7	forager	pathogen.small	R14SP
colony14SP	8	nurse	pathogen.small	R14SP
colony14SP	9	nurse	pathogen.small	R14SP
colony14SP	10	nurse	pathogen.small	R14SP
colony14SP	11	forager	pathogen.small	R14SP
colony14SP	12	forager	pathogen.small	R14SP
colony14SP	13	forager	pathogen.small	R14SP
colony14SP	14	forager	pathogen.small	R14SP
colony14SP	15	forager	pathogen.small	R14SP
colony14SP	16	nurse	pathogen.small	R14SP
colony14SP	17	forager	pathogen.small	R14SP
colony14SP	18	nurse	pathogen.small	R14SP
colony14SP	19	forager	pathogen.small	R14SP
colony14SP	20	forager	pathogen.small	R14SP
colony14SP	21	nurse	pathogen.small	R14SP
colony14SP	23	forager	pathogen.small	R14SP
colony14SP	24	forager	pathogen.small	R14SP
colony14SP	25	forager	pathogen.small	R14SP
colony14SP	26	forager	pathogen.small	R14SP
colony14SP	27	forager	pathogen.small	R14SP
colony14SP	28	forager	pathogen.small	R14SP
colony14SS	1	queen	control.small	R14SS
colony14SS	2	nurse	control.small	R14SS
colony14SS	3	nurse	control.small	R14SS
colony14SS	4	forager	control.small	R14SS
colony14SS	5	forager	control.small	R14SS
colony14SS	6	forager	control.small	R14SS
colony14SS	8	nurse	control.small	R14SS
colony14SS	10	nurse	control.small	R14SS
colony14SS	11	forager	control.small	R14SS
colony14SS	12	nurse	control.small	R14SS
colony14SS	13	nurse	control.small	R14SS
colony14SS	14	forager	control.small	R14SS
colony14SS	15	forager	control.small	R14SS
colony14SS	16	nurse	control.small	R14SS
colony14SS	17	nurse	control.small	R14SS
colony14SS	18	nurse	control.small	R14SS
colony14SS	19	nurse	control.small	R14SS
colony14SS	20	forager	control.small	R14SS
colony14SS	21	forager	control.small	R14SS
colony14SS	22	forager	control.small	R14SS
colony14SS	23	nurse	control.small	R14SS
colony14SS	24	forager	control.small	R14SS
colony14SS	25	nurse	control.small	R14SS
colony14SS	26	forager	control.small	R14SS
colony14SS	27	nurse	control.small	R14SS
colony14SS	28	forager	control.small	R14SS
colony14SS	29	nurse	control.small	R14SS
colony14SS	30	forager	control.small	R14SS
colony14SS	31	nurse	control.small	R14SS
colony14SS	32	forager	control.small	R14SS
colony02BP	1	nurse	pathogen.big	R2BP
colony02BP	2	nurse	pathogen.big	R2BP
colony02BP	3	queen	pathogen.big	R2BP
colony02BP	4	nurse	pathogen.big	R2BP
colony02BP	5	forager	pathogen.big	R2BP
colony02BP	6	nurse	pathogen.big	R2BP
colony02BP	7	nurse	pathogen.big	R2BP
colony02BP	8	nurse	pathogen.big	R2BP
colony02BP	9	forager	pathogen.big	R2BP
colony02BP	10	nurse	pathogen.big	R2BP
colony02BP	11	forager	pathogen.big	R2BP
colony02BP	12	nurse	pathogen.big	R2BP
colony02BP	13	forager	pathogen.big	R2BP
colony02BP	14	nurse	pathogen.big	R2BP
colony02BP	15	forager	pathogen.big	R2BP
colony02BP	16	forager	pathogen.big	R2BP
colony02BP	18	nurse	pathogen.big	R2BP
colony02BP	19	nurse	pathogen.big	R2BP
colony02BP	20	nurse	pathogen.big	R2BP
colony02BP	20	nurse	pathogen.big	R2BP
colony02BP	21	forager	pathogen.big	R2BP
colony02BP	22	forager	pathogen.big	R2BP
colony02BP	23	forager	pathogen.big	R2BP
colony02BP	24	forager	pathogen.big	R2BP
colony02BP	25	nurse	pathogen.big	R2BP
colony02BP	26	nurse	pathogen.big	R2BP
colony02BP	27	nurse	pathogen.big	R2BP
colony02BP	28	nurse	pathogen.big	R2BP
colony02BP	29	nurse	pathogen.big	R2BP
colony02BP	30	forager	pathogen.big	R2BP
colony02BP	31	nurse	pathogen.big	R2BP
colony02BP	32	forager	pathogen.big	R2BP
colony02BP	33	nurse	pathogen.big	R2BP
colony02BP	35	forager	pathogen.big	R2BP
colony02BP	36	nurse	pathogen.big	R2BP
colony02BP	37	forager	pathogen.big	R2BP
colony02BP	38	nurse	pathogen.big	R2BP
colony02BP	39	nurse	pathogen.big	R2BP
colony02BP	40	forager	pathogen.big	R2BP
colony02BP	41	nurse	pathogen.big	R2BP
colony02BP	42	forager	pathogen.big	R2BP
colony02BP	43	forager	pathogen.big	R2BP
colony02BP	44	nurse	pathogen.big	R2BP
colony02BP	45	nurse	pathogen.big	R2BP
colony02BP	46	nurse	pathogen.big	R2BP
colony02BP	47	forager	pathogen.big	R2BP
colony02BP	48	forager	pathogen.big	R2BP
colony02BP	49	forager	pathogen.big	R2BP
colony02BP	50	nurse	pathogen.big	R2BP
colony02BP	52	nurse	pathogen.big	R2BP
colony02BP	53	forager	pathogen.big	R2BP
colony02BP	54	forager	pathogen.big	R2BP
colony02BP	55	nurse	pathogen.big	R2BP
colony02BP	57	nurse	pathogen.big	R2BP
colony02BP	58	forager	pathogen.big	R2BP
colony02BP	60	forager	pathogen.big	R2BP
colony02BP	61	nurse	pathogen.big	R2BP
colony02BP	62	forager	pathogen.big	R2BP
colony02BP	63	nurse	pathogen.big	R2BP
colony02BP	64	nurse	pathogen.big	R2BP
colony02BP	65	forager	pathogen.big	R2BP
colony02BP	66	nurse	pathogen.big	R2BP
colony02BP	67	forager	pathogen.big	R2BP
colony02BP	68	nurse	pathogen.big	R2BP
colony02BP	69	forager	pathogen.big	R2BP
colony02BP	70	forager	pathogen.big	R2BP
colony02BP	71	nurse	pathogen.big	R2BP
colony02BP	72	forager	pathogen.big	R2BP
colony02BP	73	forager	pathogen.big	R2BP
colony02BP	74	forager	pathogen.big	R2BP
colony02BP	75	forager	pathogen.big	R2BP
colony02BP	76	nurse	pathogen.big	R2BP
colony02BP	77	nurse	pathogen.big	R2BP
colony02BP	78	forager	pathogen.big	R2BP
colony02BP	79	nurse	pathogen.big	R2BP
colony02BP	81	forager	pathogen.big	R2BP
colony02BP	82	nurse	pathogen.big	R2BP
colony02BP	84	forager	pathogen.big	R2BP
colony02BP	85	forager	pathogen.big	R2BP
colony02BP	86	nurse	pathogen.big	R2BP
colony02BP	87	nurse	pathogen.big	R2BP
colony02BP	88	forager	pathogen.big	R2BP
colony02BP	89	nurse	pathogen.big	R2BP
colony02BP	90	nurse	pathogen.big	R2BP
colony02BP	91	forager	pathogen.big	R2BP
colony02BP	92	forager	pathogen.big	R2BP
colony02BP	93	nurse	pathogen.big	R2BP
colony02BP	94	forager	pathogen.big	R2BP
colony02BP	95	nurse	pathogen.big	R2BP
colony02BP	96	forager	pathogen.big	R2BP
colony02BP	97	nurse	pathogen.big	R2BP
colony02BP	98	nurse	pathogen.big	R2BP
colony02BP	99	forager	pathogen.big	R2BP
colony02BP	100	nurse	pathogen.big	R2BP
colony02BP	101	forager	pathogen.big	R2BP
