"randy","colony","colony_size","treatment","antID","AntTask","AntTask_num","frames_inside_24hPRE","frames_inside_24hPOST","frames_outside_24hPRE","frames_outside_24hPOST","Exposed","IsQueen","prop_inside_24hPRE","prop_inside_24hPOST","delta_time_inside"
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",64,"nurse",1,637558,558645,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",65,"forager",2,543566,236302,126778,424813,"no","no",0.810876206843054,0.35742949411222,-0.453446712730834
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",66,"forager",2,227766,369227,447189,307461,"no","no",0.337453608018312,0.54563846262975,0.208184854611437
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",67,"nurse",1,614985,609892,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",68,"forager",2,644340,637183,35666,38690,"no","no",0.947550462790034,0.942755517678617,-0.00479494511141709
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",69,"nurse",1,666975,666523,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",70,"nurse",1,669086,654430,0,11919,"exposed","no",1,0.982112976833461,-0.0178870231665389
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",71,"nurse",1,667372,661902,7594,6522,"no","no",0.988749062915762,0.99024272018958,0.00149365727381856
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",72,"forager",2,507591,489473,133530,142544,"no","no",0.791724183110521,0.774461762895618,-0.0172624202149022
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",73,"nurse",1,680274,680633,4823,2156,"exposed","no",0.99296012097557,0.996842362721133,0.00388224174556362
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",74,"nurse",1,658305,661438,4523,5429,"exposed","no",0.993176208609172,0.991858946386611,-0.00131726222256079
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",75,"nurse",1,680871,662724,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",76,"nurse",1,672887,654668,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",77,"nurse",1,683710,653467,115,17319,"no","no",0.999831828318649,0.974181035382372,-0.0256507929362765
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",78,"forager",2,544306,510164,114128,146154,"no","no",0.826667517169526,0.777312217553076,-0.04935529961645
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",79,"nurse",1,653856,658533,3066,3201,"no","no",0.995332779234064,0.995162708883025,-0.000170070351038776
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",80,"forager",2,407342,385173,228487,247001,"no","no",0.640647092221336,0.609283203674938,-0.0313638885463986
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",81,"forager",2,559090,498978,104851,167088,"no","no",0.842077835229335,0.749141976921206,-0.0929358583081291
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",82,"forager",2,556466,598045,68631,41154,"no","no",0.890207439805342,0.935616294768922,0.0454088549635795
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",83,"forager",2,640379,649276,41833,32102,"no","no",0.938680351562271,0.952886650288093,0.0142062987258217
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",84,"nurse",1,682070,672684,8,25,"no","no",0.999988271136146,0.999962836828406,-2.54343077400465e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",85,"nurse",1,689364,680873,0,2287,"no","no",1,0.996652321564494,-0.00334767843550554
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",86,"forager",2,414557,383358,242514,242777,"no","no",0.630916598054092,0.612260934143595,-0.0186556639104963
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",87,"forager",2,457457,407573,190349,221366,"no","no",0.706163573662485,0.648032639095365,-0.05813093456712
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",88,"nurse",1,655019,489614,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",89,"forager",2,540169,468629,130087,188105,"no","no",0.805914456565849,0.71357505474058,-0.0923394018252696
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",90,"nurse",1,649854,631809,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",91,"forager",2,533528,533278,76215,78654,"no","no",0.87500471510128,0.871466110613598,-0.00353860448768284
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",92,"nurse",1,682943,661255,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",93,"forager",2,433168,426037,211050,230877,"no","no",0.672393506545921,0.648543036074737,-0.0238504704711835
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",94,"nurse",1,677472,675979,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",95,"forager",2,335784,381476,345344,281100,"no","no",0.49298222947816,0.575746782255922,0.0827645527777626
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",96,"nurse",1,661321,662481,2534,5095,"no","no",0.996182901386598,0.992367910170527,-0.00381499121607054
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",97,"forager",2,661974,632596,22779,39647,"no","no",0.966733990212529,0.94102281466672,-0.0257111755458089
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",98,"forager",2,413536,253614,250132,402203,"no","no",0.623106734089937,0.386714586538623,-0.236392147551314
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",99,"forager",2,377517,379566,289747,295803,"no","no",0.565768571360061,0.562012766354393,-0.00375580500566852
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",100,"forager",2,379965,428638,288031,223813,"no","no",0.568813286307104,0.65696581045933,0.088152524152226
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP12/R12BS_17-07-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R12BS",194,"BS",101,"forager",2,483103,4773,60283,12228,"no","no",0.889060446901466,0.280748191282866,-0.6083122556186
