"Colony","Sample_Well","Sample_Plate","Threshold","Ct","Tm_Product","name","gene_rep","machine_num","gene","Code","Treatment","treatment_size","antID","AntTask","colony_size","treatment_condition","Exposed","IsAlive","IsQueen","N_exposed"
"R8SS","D10","11",29.439,NA,86.97,"230119-Adriano-RTqPCR-11-HYM-1 - Text Report Data","11-HYM","1","HYM","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R8SS","D10","11",1512.671,31.15,83.65,"230119-Adriano-RTqPCR-11-DEF-2 - Text Report Data","11-DEF","2","DEF","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R8SS","D10","11",1507.587,30.54,77,"230119-Adriano-RTqPCR-11-EF1-2 - Text Report Data","11-EF1","2","EF1","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R8SS","D10","11",1225.237,NA,87.97,"230119-Adriano-RTqPCR-11-PO-2 - Text Report Data","11-PO","2","PO","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R8SS","D10","11",1873.691,NA,86.49,"230119-Adriano-RTqPCR-11-HYM-2 - Text Report Data","11-HYM","2","HYM","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R8SS","D10","11",2653.113,30.84,77.4,"230119-Adriano-RTqPCR-11-EF1-1 - Text Report Data","11-EF1","1","EF1","33-D2","Small Sham","Small",26,"nurse",32,"Sham",FALSE,TRUE,FALSE,3
"R12BS","D1","5",2410.062,31.56,83.59,"221128-Adriano-RTqPCR-5-DEF-1 - Text Report Data","5-DEF","1","DEF","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",1561.452,30.13,77.35,"221128-Adriano-RTqPCR-5-EF1-2 - Text Report Data","5-EF1","2","EF1","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",2503.686,29.69,77.4,"221128-Adriano-RTqPCR-5-EF1-1 - Text Report Data","5-EF1","1","EF1","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",0.952,NA,82.67,"221128-Adriano-RTqPCR-5-PO-1 - Text Report Data","5-PO","1","PO","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",3281.762,NA,89.4,"221128-Adriano-RTqPCR-5-HYM-1 - Text Report Data","5-HYM","1","HYM","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",8.767,35.74,91.45,"221128-Adriano-RTqPCR-5-HYM-2 - Text Report Data","5-HYM","2","HYM","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",1498,31.28,83.65,"221128-Adriano-RTqPCR-5-DEF-2 - Text Report Data","5-DEF","2","DEF","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","D1","5",1270.428,NA,89.55,"221128-Adriano-RTqPCR-5-PO-2 - Text Report Data","5-PO","2","PO","50-D1","Big Sham","Big",147,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R13BS","B11","3",1377.929,25.45,77.34,"221116-Adriano-RTqPCR-3-EF1-2 - Text Report Data","3-EF1","2","EF1","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",2521.725,25.5,77.84,"221116-Adriano-RTqPCR-3-EF1-1 - Text Report Data","3-EF1","1","EF1","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",2547.487,30.85,83.6,"221116-Adriano-RTqPCR-3-DEF-1 - Text Report Data","3-DEF","1","DEF","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",1557.794,30.79,83.59,"221116-Adriano-RTqPCR-3-DEF-2 - Text Report Data","3-DEF","2","DEF","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",2133.521,31.32,82.6,"221116-Adriano-RTqPCR-3-PO-1 - Text Report Data","3-PO","1","PO","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",1341.195,31.42,82.65,"221116-Adriano-RTqPCR-3-PO-2 - Text Report Data","3-PO","2","PO","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",1992.046,36.21,84.08,"221116-Adriano-RTqPCR-3-HYM-1 - Text Report Data","3-HYM","1","HYM","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","B11","3",1863.982,36.85,84.09,"221116-Adriano-RTqPCR-3-HYM-2 - Text Report Data","3-HYM","2","HYM","55-B11","Big Sham","Big",140,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R1BS","A4","1",481.429,27.95,NA,"221111-Adriano-RTqPCR-1-PO-1 - Text Report Data","1-PO","1","PO","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",2582.208,35.84,84.1,"221111-Adriano-RTqPCR-1-HYM-1 - Text Report Data","1-HYM","1","HYM","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",1270.498,34.75,84.08,"221111-Adriano-RTqPCR-1-HYM-2 - Text Report Data","1-HYM","2","HYM","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",1271.538,24.7,NA,"221111-Adriano-RTqPCR-1-EF1-2 - Text Report Data","1-EF1","2","EF1","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",676.773,23.22,NA,"221111-Adriano-RTqPCR-1-EF1-1 - Text Report Data","1-EF1","1","EF1","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",1481.551,31.79,NA,"221111-Adriano-RTqPCR-1-DEF-2 - Text Report Data","1-DEF","2","DEF","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",1306.367,30.41,NA,"221111-Adriano-RTqPCR-1-PO-2 - Text Report Data","1-PO","2","PO","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","A4","1",2371.023,31.4,NA,"221111-Adriano-RTqPCR-1-DEF-1 - Text Report Data","1-DEF","1","DEF","1-G9","Big Sham","Big",112,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R7BS","C8","9",688.002,36.64,78.78,"230111-Adriano-RTqPCR-9-PO-2 - Text Report Data","9-PO","2","PO","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",2199.49,28.53,83.61,"230111-Adriano-RTqPCR-9-DEF-1 - Text Report Data","9-DEF","1","DEF","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",1461.318,28.82,83.58,"230111-Adriano-RTqPCR-9-DEF-2 - Text Report Data","9-DEF","2","DEF","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",736.047,NA,86.95,"230111-Adriano-RTqPCR-9-PO-1 - Text Report Data","9-PO","1","PO","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",1005.861,30.4,84.11,"230111-Adriano-RTqPCR-9-HYM-2 - Text Report Data","9-HYM","2","HYM","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",2400.552,27.26,77.36,"230111-Adriano-RTqPCR-9-EF1-1 - Text Report Data","9-EF1","1","EF1","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",1109.213,30.05,84.11,"230111-Adriano-RTqPCR-9-HYM-1 - Text Report Data","9-HYM","1","HYM","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C8","9",1520.68,27.32,77.34,"230111-Adriano-RTqPCR-9-EF1-2 - Text Report Data","9-EF1","2","EF1","27-C8","Big Sham","Big",131,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R1BS","F2","2",175.633,NA,87.03,"221115-Adriano-RTqPCR-2-PO-2 - Text Report Data","2-PO","2","PO","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",1703.235,NA,88.45,"221115-Adriano-RTqPCR-2-PO-1 - Text Report Data","2-PO","1","PO","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",1357.343,29.08,77.42,"221115-Adriano-RTqPCR-2-EF1-2 - Text Report Data","2-EF1","2","EF1","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",2593.471,29.15,77.42,"221115-Adriano-RTqPCR-2-EF1-1 - Text Report Data","2-EF1","1","EF1","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",1629.215,29.49,83.67,"221115-Adriano-RTqPCR-2-DEF-2 - Text Report Data","2-DEF","2","DEF","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",26.625,NA,87.05,"221115-Adriano-RTqPCR-2-HYM-2 - Text Report Data","2-HYM","2","HYM","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",3215.698,36.01,84.13,"221115-Adriano-RTqPCR-2-HYM-1 - Text Report Data","2-HYM","1","HYM","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R1BS","F2","2",2784.691,29.31,83.65,"221115-Adriano-RTqPCR-2-DEF-1 - Text Report Data","2-DEF","1","DEF","2-F2","Big Sham","Big",113,"nurse",155,"Sham",TRUE,TRUE,FALSE,11
"R7BS","B10","9",736.047,30.74,82.63,"230111-Adriano-RTqPCR-9-PO-1 - Text Report Data","9-PO","1","PO","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",1520.68,25.28,77.35,"230111-Adriano-RTqPCR-9-EF1-2 - Text Report Data","9-EF1","2","EF1","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",2400.552,25.38,77.35,"230111-Adriano-RTqPCR-9-EF1-1 - Text Report Data","9-EF1","1","EF1","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",2199.49,31.52,83.58,"230111-Adriano-RTqPCR-9-DEF-1 - Text Report Data","9-DEF","1","DEF","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",688.002,31.49,82.63,"230111-Adriano-RTqPCR-9-PO-2 - Text Report Data","9-PO","2","PO","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",1109.213,33.53,84.1,"230111-Adriano-RTqPCR-9-HYM-1 - Text Report Data","9-HYM","1","HYM","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",1005.861,33.4,84.11,"230111-Adriano-RTqPCR-9-HYM-2 - Text Report Data","9-HYM","2","HYM","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","B10","9",1461.318,31.37,83.58,"230111-Adriano-RTqPCR-9-DEF-2 - Text Report Data","9-DEF","2","DEF","27-B10","Big Sham","Big",132,"nurse",185,"Sham",FALSE,TRUE,FALSE,14
"R12BS","B5","5",1561.452,27.95,77.83,"221128-Adriano-RTqPCR-5-EF1-2 - Text Report Data","5-EF1","2","EF1","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",2503.686,28.12,77.38,"221128-Adriano-RTqPCR-5-EF1-1 - Text Report Data","5-EF1","1","EF1","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",3281.762,35.42,84.08,"221128-Adriano-RTqPCR-5-HYM-1 - Text Report Data","5-HYM","1","HYM","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",2410.062,30.34,83.6,"221128-Adriano-RTqPCR-5-DEF-1 - Text Report Data","5-DEF","1","DEF","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",1270.428,33.95,82.78,"221128-Adriano-RTqPCR-5-PO-2 - Text Report Data","5-PO","2","PO","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",8.767,NA,84.2,"221128-Adriano-RTqPCR-5-HYM-2 - Text Report Data","5-HYM","2","HYM","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",0.952,NA,82.65,"221128-Adriano-RTqPCR-5-PO-1 - Text Report Data","5-PO","1","PO","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","B5","5",1498,30.46,83.6,"221128-Adriano-RTqPCR-5-DEF-2 - Text Report Data","5-DEF","2","DEF","50-B5","Big Sham","Big",148,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R13BS","D1","4",1219.491,33.51,84.14,"221121-Adriano-RTqPCR-4-HYM-1 - Text Report Data","4-HYM","1","HYM","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",2145.562,31.24,83.65,"221121-Adriano-RTqPCR-4-DEF-1 - Text Report Data","4-DEF","1","DEF","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",1798.807,34.32,82.67,"221121-Adriano-RTqPCR-4-PO-1 - Text Report Data","4-PO","1","PO","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",1557.047,34.85,84.1,"221121-Adriano-RTqPCR-4-HYM-2 - Text Report Data","4-HYM","2","HYM","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",2070.047,27.48,77.35,"221121-Adriano-RTqPCR-4-EF1-1 - Text Report Data","4-EF1","1","EF1","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",1496.223,27.7,77.4,"221121-Adriano-RTqPCR-4-EF1-2 - Text Report Data","4-EF1","2","EF1","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",1326.037,34.09,82.67,"221121-Adriano-RTqPCR-4-PO-2 - Text Report Data","4-PO","2","PO","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R13BS","D1","4",1255.751,30.63,83.64,"221121-Adriano-RTqPCR-4-DEF-2 - Text Report Data","4-DEF","2","DEF","54-D3","Big Sham","Big",141,"forager",181,"Sham",FALSE,TRUE,FALSE,19
"R1BS","E1","1",1481.551,33.47,NA,"221111-Adriano-RTqPCR-1-DEF-2 - Text Report Data","1-DEF","2","DEF","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",1270.498,NA,88.95,"221111-Adriano-RTqPCR-1-HYM-2 - Text Report Data","1-HYM","2","HYM","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",2582.208,NA,87.5,"221111-Adriano-RTqPCR-1-HYM-1 - Text Report Data","1-HYM","1","HYM","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",2371.023,33.76,NA,"221111-Adriano-RTqPCR-1-DEF-1 - Text Report Data","1-DEF","1","DEF","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",481.429,32.31,NA,"221111-Adriano-RTqPCR-1-PO-1 - Text Report Data","1-PO","1","PO","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",1306.367,34.32,NA,"221111-Adriano-RTqPCR-1-PO-2 - Text Report Data","1-PO","2","PO","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",1271.538,26.82,NA,"221111-Adriano-RTqPCR-1-EF1-2 - Text Report Data","1-EF1","2","EF1","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","E1","1",676.773,24.91,NA,"221111-Adriano-RTqPCR-1-EF1-1 - Text Report Data","1-EF1","1","EF1","1-D12","Big Sham","Big",114,"nurse",155,"Sham",FALSE,TRUE,FALSE,11
"R7BS","A5","10",1217.555,32.89,82.65,"230112-Adriano-RTqPCR-10-PO-2 - Text Report Data","10-PO","2","PO","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",42.971,27.74,82.63,"230112-Adriano-RTqPCR-10-PO-1 - Text Report Data","10-PO","1","PO","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",1515.819,29.34,84.08,"230112-Adriano-RTqPCR-10-DEF-2 - Text Report Data","10-DEF","2","DEF","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",1614.375,31.9,84.58,"230112-Adriano-RTqPCR-10-HYM-2 - Text Report Data","10-HYM","2","HYM","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",3132.959,31.93,84.09,"230112-Adriano-RTqPCR-10-HYM-1 - Text Report Data","10-HYM","1","HYM","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",2183.69,29.35,84.05,"230112-Adriano-RTqPCR-10-DEF-1 - Text Report Data","10-DEF","1","DEF","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",2322.481,24.27,77.34,"230112-Adriano-RTqPCR-10-EF1-1 - Text Report Data","10-EF1","1","EF1","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","A5","10",1489.514,24.24,77.83,"230112-Adriano-RTqPCR-10-EF1-2 - Text Report Data","10-EF1","2","EF1","26-A10","Big Sham","Big",133,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R12BS","F3","5",0.952,NA,82.67,"221128-Adriano-RTqPCR-5-PO-1 - Text Report Data","5-PO","1","PO","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",3281.762,NA,87.46,"221128-Adriano-RTqPCR-5-HYM-1 - Text Report Data","5-HYM","1","HYM","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",1498,30.48,83.65,"221128-Adriano-RTqPCR-5-DEF-2 - Text Report Data","5-DEF","2","DEF","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",8.767,NA,83.78,"221128-Adriano-RTqPCR-5-HYM-2 - Text Report Data","5-HYM","2","HYM","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",2410.062,30.96,83.63,"221128-Adriano-RTqPCR-5-DEF-1 - Text Report Data","5-DEF","1","DEF","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",1561.452,28.81,77.42,"221128-Adriano-RTqPCR-5-EF1-2 - Text Report Data","5-EF1","2","EF1","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",1270.428,NA,85.3,"221128-Adriano-RTqPCR-5-PO-2 - Text Report Data","5-PO","2","PO","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F3","5",2503.686,28.97,77.4,"221128-Adriano-RTqPCR-5-EF1-1 - Text Report Data","5-EF1","1","EF1","50-F3","Big Sham","Big",149,"forager",194,"Sham",FALSE,TRUE,FALSE,17
"R7BS","C10","10",1217.555,35.02,82.19,"230112-Adriano-RTqPCR-10-PO-2 - Text Report Data","10-PO","2","PO","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",1489.514,29.36,77.38,"230112-Adriano-RTqPCR-10-EF1-2 - Text Report Data","10-EF1","2","EF1","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",1515.819,30.95,83.63,"230112-Adriano-RTqPCR-10-DEF-2 - Text Report Data","10-DEF","2","DEF","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",1614.375,36.52,84.08,"230112-Adriano-RTqPCR-10-HYM-2 - Text Report Data","10-HYM","2","HYM","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",42.971,29.44,82.65,"230112-Adriano-RTqPCR-10-PO-1 - Text Report Data","10-PO","1","PO","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",2183.69,30.93,83.58,"230112-Adriano-RTqPCR-10-DEF-1 - Text Report Data","10-DEF","1","DEF","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",2322.481,29.12,77.35,"230112-Adriano-RTqPCR-10-EF1-1 - Text Report Data","10-EF1","1","EF1","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","C10","10",3132.959,NA,86.49,"230112-Adriano-RTqPCR-10-HYM-1 - Text Report Data","10-HYM","1","HYM","28-C3","Big Sham","Big",134,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R1BS","F5","1",2582.208,NA,86.56,"221111-Adriano-RTqPCR-1-HYM-1 - Text Report Data","1-HYM","1","HYM","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",1306.367,NA,NA,"221111-Adriano-RTqPCR-1-PO-2 - Text Report Data","1-PO","2","PO","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",676.773,27.67,NA,"221111-Adriano-RTqPCR-1-EF1-1 - Text Report Data","1-EF1","1","EF1","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",1481.551,31.28,NA,"221111-Adriano-RTqPCR-1-DEF-2 - Text Report Data","1-DEF","2","DEF","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",481.429,NA,NA,"221111-Adriano-RTqPCR-1-PO-1 - Text Report Data","1-PO","1","PO","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",1270.498,NA,88.46,"221111-Adriano-RTqPCR-1-HYM-2 - Text Report Data","1-HYM","2","HYM","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",1271.538,29.1,NA,"221111-Adriano-RTqPCR-1-EF1-2 - Text Report Data","1-EF1","2","EF1","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R1BS","F5","1",2371.023,32.25,NA,"221111-Adriano-RTqPCR-1-DEF-1 - Text Report Data","1-DEF","1","DEF","1-F1","Big Sham","Big",116,"forager",155,"Sham",FALSE,TRUE,FALSE,11
"R7BS","G10","9",1461.318,28.95,83.65,"230111-Adriano-RTqPCR-9-DEF-2 - Text Report Data","9-DEF","2","DEF","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",736.047,31.68,82.72,"230111-Adriano-RTqPCR-9-PO-1 - Text Report Data","9-PO","1","PO","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",688.002,31.75,82.21,"230111-Adriano-RTqPCR-9-PO-2 - Text Report Data","9-PO","2","PO","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",1520.68,27.19,77.4,"230111-Adriano-RTqPCR-9-EF1-2 - Text Report Data","9-EF1","2","EF1","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",1109.213,34.41,84.15,"230111-Adriano-RTqPCR-9-HYM-1 - Text Report Data","9-HYM","1","HYM","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",2199.49,28.73,83.65,"230111-Adriano-RTqPCR-9-DEF-1 - Text Report Data","9-DEF","1","DEF","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",2400.552,27.32,77.9,"230111-Adriano-RTqPCR-9-EF1-1 - Text Report Data","9-EF1","1","EF1","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R7BS","G10","9",1005.861,34.81,78.85,"230111-Adriano-RTqPCR-9-HYM-2 - Text Report Data","9-HYM","2","HYM","27-G10","Big Sham","Big",135,"forager",185,"Sham",FALSE,TRUE,FALSE,14
"R12BS","F7","5",0.952,NA,82.67,"221128-Adriano-RTqPCR-5-PO-1 - Text Report Data","5-PO","1","PO","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",1270.428,NA,86.71,"221128-Adriano-RTqPCR-5-PO-2 - Text Report Data","5-PO","2","PO","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",1498,37.24,83.65,"221128-Adriano-RTqPCR-5-DEF-2 - Text Report Data","5-DEF","2","DEF","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",8.767,38.85,85.21,"221128-Adriano-RTqPCR-5-HYM-2 - Text Report Data","5-HYM","2","HYM","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",2410.062,30.58,83.63,"221128-Adriano-RTqPCR-5-DEF-1 - Text Report Data","5-DEF","1","DEF","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",2503.686,30.1,77.4,"221128-Adriano-RTqPCR-5-EF1-1 - Text Report Data","5-EF1","1","EF1","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
"R12BS","F7","5",3281.762,NA,85.59,"221128-Adriano-RTqPCR-5-HYM-1 - Text Report Data","5-HYM","1","HYM","50-F7","Big Sham","Big",150,"nurse",194,"Sham",FALSE,TRUE,FALSE,17
