"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.251 0.526 0.662 0.288
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.204 0.254 0.217 0.776 0.166 0.214 0.183 0.641
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.247 0.427 0.451 0.353
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.23 0.521 0.704 0.255
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.235 0.551 0.788 0.25
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.443 0.641 0.661 0.573 0.219 0.445 0.529 0.273
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.149 0.184 0.155 0.785 0.097 0.123 0.102 0.66
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.513 0.661 0.65 0.71 0.213 0.442 0.534 0.261
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.183 0.227 0.193 0.777 0.115 0.148 0.124 0.618
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.485 0.616 0.593 0.726 0.243 0.39 0.389 0.394
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.492 0.636 0.621 0.703 0.232 0.48 0.589 0.276
114 "CapsuleDef10" 0.2 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.503 0.659 0.653 0.686 0.291 0.522 0.583 0.367
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.199 0.532 0.891 0.204
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.161 0.2 0.168 0.785 0.101 0.128 0.107 0.675
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.247 0.54 0.712 0.275
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.401 0.501 0.463 0.751 0.221 0.302 0.272 0.542
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.545 0.75 0.782 0.643 0.316 0.478 0.476 0.484
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.224 0.495 0.648 0.255
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.24 0.556 0.786 0.256
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.45 0.645 0.663 0.584 0.24 0.461 0.528 0.305
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.134 0.166 0.139 0.793 0.086 0.109 0.091 0.656
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.509 0.646 0.628 0.729 0.269 0.467 0.501 0.367
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.194 0.242 0.207 0.766 0.102 0.132 0.111 0.549
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.481 0.609 0.585 0.729 0.247 0.397 0.398 0.394
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.487 0.635 0.622 0.691 0.247 0.546 0.73 0.272
115 "CapsuleDef10" 0.2 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.487 0.635 0.622 0.691 0.277 0.486 0.529 0.367
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.199 0.532 0.891 0.204
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.142 0.177 0.148 0.791 0.092 0.116 0.096 0.685
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.256 0.545 0.703 0.287
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.368 0.457 0.415 0.765 0.228 0.302 0.268 0.601
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.25 0.456 0.502 0.333
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.229 0.5 0.646 0.263
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.228 0.565 0.868 0.236
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.449 0.645 0.662 0.583 0.219 0.444 0.526 0.273
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.138 0.172 0.144 0.785 0.088 0.111 0.092 0.659
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.513 0.652 0.636 0.726 0.175 0.315 0.329 0.271
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.169 0.21 0.178 0.771 0.099 0.126 0.105 0.618
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.491 0.624 0.603 0.726 0.177 0.311 0.319 0.283
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.486 0.634 0.621 0.69 0.228 0.477 0.588 0.272
116 "CapsuleDef10" 0.2 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.497 0.649 0.64 0.69 0.235 0.39 0.396 0.367
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.16 0.464 0.844 0.165
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.083 0.103 0.085 0.789 0.048 0.06 0.049 0.711
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.205 0.478 0.654 0.23
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.29 0.361 0.319 0.763 0.195 0.26 0.23 0.566
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.545 0.75 0.782 0.643 0.226 0.383 0.393 0.348
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.215 0.447 0.543 0.262
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.217 0.54 0.821 0.228
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.396 0.679 0.783 0.444 0.121 0.301 0.409 0.146
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.05 0.062 0.05 0.793 0.031 0.038 0.031 0.687
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.465 0.596 0.573 0.713 0.279 0.447 0.454 0.42
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.107 0.133 0.11 0.756 0.061 0.077 0.064 0.611
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.452 0.57 0.54 0.737 0.254 0.398 0.394 0.418
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.449 0.6 0.588 0.655 0.312 0.543 0.599 0.394
117 "CapsuleDef10" 0.4 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.466 0.618 0.606 0.669 0.236 0.454 0.519 0.302
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.143 0.429 0.814 0.148
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.166 0.206 0.174 0.764 0.135 0.174 0.147 0.615
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.167 0.413 0.585 0.19
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.285 0.362 0.323 0.711 0.221 0.291 0.257 0.614
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.229 0.39 0.402 0.348
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.238 0.484 0.586 0.286
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.213 0.544 0.857 0.221
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.427 0.654 0.696 0.525 0.187 0.525 0.943 0.189
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.069 0.086 0.07 0.757 0.037 0.046 0.038 0.553
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.423 0.57 0.555 0.64 0.265 0.513 0.603 0.321
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.139 0.174 0.146 0.738 0.088 0.114 0.096 0.541
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.453 0.595 0.577 0.679 0.178 0.293 0.287 0.32
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.436 0.592 0.583 0.634 0.255 0.526 0.654 0.294
118 "CapsuleDef10" 0.4 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.467 0.658 0.673 0.604 0.221 0.491 0.645 0.252
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.151 0.451 0.863 0.155
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.062 0.078 0.063 0.789 0.039 0.049 0.04 0.688
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.21 0.478 0.64 0.238
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.112 0.139 0.116 0.767 0.063 0.079 0.065 0.61
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.235 0.404 0.421 0.348
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.241 0.494 0.603 0.286
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.546 0.75 0.783 0.643 0.211 0.533 0.826 0.221
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.455 0.694 0.748 0.537 0.218 0.458 0.563 0.263
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.052 0.064 0.052 0.778 0.031 0.039 0.032 0.654
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.471 0.603 0.581 0.713 0.241 0.445 0.493 0.321
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.073 0.091 0.075 0.765 0.037 0.047 0.038 0.578
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.435 0.565 0.54 0.69 0.217 0.373 0.385 0.333
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.439 0.597 0.589 0.634 0.323 0.567 0.635 0.396
119 "CapsuleDef10" 0.4 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.459 0.607 0.593 0.669 0.228 0.499 0.647 0.261
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.154 0.452 0.845 0.158
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.183 0.228 0.194 0.764 0.152 0.197 0.168 0.618
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.156 0.402 0.595 0.175
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.217 0.271 0.233 0.762 0.183 0.237 0.205 0.634
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.224 0.378 0.386 0.348
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.229 0.483 0.604 0.269
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.543 0.749 0.782 0.64 0.213 0.544 0.857 0.221
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_all" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.424 0.635 0.665 0.54 0.155 0.469 0.932 0.157
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_sbc" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.071 0.089 0.073 0.767 0.039 0.05 0.04 0.582
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_ros" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.451 0.597 0.582 0.668 0.2 0.425 0.518 0.246
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_rus" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.102 0.127 0.105 0.765 0.056 0.072 0.06 0.516
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_smote" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.432 0.565 0.543 0.679 0.212 0.36 0.368 0.333
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.435 0.597 0.591 0.622 0.249 0.505 0.614 0.294
120 "CapsuleDef10" 0.4 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0333068713949796 0.0415999377475664 0.0336441103774495 0.768668831168831 0.467 0.65 0.659 0.616 0.221 0.491 0.645 0.252
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_all" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.254 0.602 0.888 0.263
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_sbc" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.162 0.2 0.168 0.813 0.112 0.14 0.117 0.745
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_ros" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.298 0.596 0.745 0.331
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_rus" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.253 0.31 0.269 0.817 0.174 0.219 0.187 0.713
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_smote" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.303 0.512 0.55 0.403
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.309 0.629 0.81 0.333
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.333 0.671 0.871 0.35
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_all" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.451 0.694 0.751 0.531 0.165 0.397 0.542 0.191
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_sbc" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.147 0.181 0.151 0.833 0.095 0.119 0.098 0.703
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_ros" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.525 0.654 0.633 0.756 0.305 0.518 0.557 0.403
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_rus" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.17 0.209 0.176 0.833 0.106 0.134 0.112 0.668
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_smote" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.492 0.613 0.585 0.756 0.331 0.453 0.428 0.593
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.519 0.652 0.633 0.742 0.333 0.528 0.548 0.46
121 "CapsuleDef10" 0 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.522 0.658 0.64 0.739 0.268 0.472 0.512 0.361
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_all" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.223 0.549 0.829 0.234
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_sbc" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.159 0.197 0.166 0.813 0.108 0.135 0.112 0.731
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_ros" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.33 0.628 0.764 0.368
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_rus" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.386 0.471 0.427 0.8 0.264 0.343 0.306 0.655
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_smote" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.345 0.574 0.623 0.437
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.272 0.599 0.818 0.289
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.549 0.732 0.749 0.673 0.332 0.668 0.864 0.35
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_all" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.371 0.619 0.685 0.447 0.211 0.566 0.966 0.213
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_sbc" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.142 0.175 0.146 0.82 0.096 0.12 0.1 0.724
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_ros" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.522 0.649 0.627 0.756 0.365 0.556 0.572 0.501
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_rus" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.211 0.26 0.222 0.813 0.131 0.166 0.139 0.675
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_smote" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.488 0.608 0.58 0.756 0.353 0.513 0.507 0.537
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.504 0.635 0.614 0.737 0.386 0.576 0.588 0.529
122 "CapsuleDef10" 0 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0334122769736832 0.0416505825724572 0.0336635270933451 0.817408781694496 0.517 0.653 0.634 0.737 0.358 0.574 0.61 0.465
